recording,site,event_id,t_start,t_end,n_pulses,gamma_score,cv2_p95,cv2_max,lag1_autocorr,spatial_silhouette,spatial_minority_frac,spatial_interleave,n_concurrent_tracks,reject_reason
flona02-20250919T1647-1_pulses,line_site_2_3,107,22629.903,22629.961,8,0.837,0.668,0.708,-0.862,0.305,0.375,0.667,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,112,22630.281,22630.776,61,0.831,0.367,0.705,-0.148,0.466,0.361,0.091,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,113,22630.837,22631.614,72,0.755,0.641,0.998,0.264,0.308,0.472,0.235,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,122,23731.587,23731.665,12,0.908,0.471,0.549,-0.606,0.281,0.333,0.500,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,123,23731.713,23731.866,20,0.811,0.650,0.959,-0.147,0.315,0.300,0.667,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,125,23732.087,23732.187,9,0.787,0.818,0.834,-0.715,0.596,0.222,1.000,0,"interleaved-2nd-cluster(sil=0.60,min=0.22,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,129,24945.615,24945.772,17,0.803,0.468,0.508,-0.001,0.366,0.353,0.833,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,131,24946.521,24946.649,19,0.842,0.933,1.420,-0.457,0.647,0.263,0.800,0,"interleaved-2nd-cluster(sil=0.65,min=0.26,il=0.80);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,132,24947.591,24947.678,13,0.762,1.242,1.245,-0.571,0.311,0.385,0.400,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,142,26710.654,26710.921,38,0.884,0.941,1.341,-0.152,0.482,0.263,0.100,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,147,28569.225,28569.405,31,0.832,1.062,1.126,-0.205,0.192,0.419,0.231,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,149,28752.080,28752.498,67,0.870,0.912,1.434,0.047,0.325,0.433,0.483,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,152,28756.158,28756.357,19,0.816,0.457,0.881,-0.743,0.451,0.053,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,153,28756.513,28756.656,12,0.832,1.490,1.520,-0.927,0.254,0.417,0.400,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,162,29789.163,29789.202,14,0.773,0.967,1.073,-0.292,0.491,0.214,0.667,0,"interleaved-2nd-cluster(sil=0.49,min=0.21,il=0.67)"
flona02-20250919T1647-1_pulses,line_site_2_3,166,31251.952,31252.170,45,0.789,1.019,1.323,-0.066,0.396,0.244,0.727,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,167,31252.201,31252.294,15,0.916,0.370,0.384,-0.341,0.628,0.400,0.333,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,168,31252.320,31252.401,13,0.846,0.348,0.490,-0.469,0.478,0.462,0.500,0,"interleaved-2nd-cluster(sil=0.48,min=0.46,il=0.50);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,169,31252.444,31252.513,11,0.920,0.540,0.740,-0.318,0.337,0.455,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,170,31252.549,31253.021,59,0.869,0.655,1.265,-0.093,0.238,0.424,0.480,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,171,31253.671,31253.730,8,0.793,0.382,0.419,-0.756,0.327,0.250,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,172,31253.755,31253.841,9,0.824,0.376,0.406,-0.330,0.237,0.444,0.500,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,174,31253.947,31254.064,8,0.734,0.422,0.446,-0.013,0.282,0.500,0.750,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,183,31363.452,31363.607,27,0.818,1.509,1.569,-0.352,0.350,0.407,0.545,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,185,31364.884,31365.113,45,0.839,0.960,1.156,-0.311,0.531,0.267,0.583,0,"interleaved-2nd-cluster(sil=0.53,min=0.27,il=0.58)"
flona02-20250919T1647-1_pulses,line_site_2_3,187,31934.201,31934.293,15,0.869,1.055,1.581,-0.332,0.239,0.467,0.571,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,188,31934.340,31934.488,23,0.831,1.120,1.174,-0.442,0.237,0.478,0.545,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,191,32137.179,32137.209,10,0.786,1.147,1.171,-0.203,0.529,0.300,0.333,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,192,32137.402,32137.459,8,0.867,1.154,1.183,-0.435,0.248,0.375,0.667,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,194,32137.778,32138.403,84,0.880,0.680,1.482,-0.313,0.684,0.286,0.042,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,198,32286.054,32286.099,12,0.728,0.991,0.997,-0.792,0.431,0.417,0.600,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,199,32286.246,32286.646,41,0.828,1.195,1.377,-0.177,0.277,0.415,0.765,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,200,32286.693,32286.787,9,0.824,0.644,0.670,-0.095,0.402,0.222,0.500,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,204,32605.461,32605.481,10,0.764,0.238,0.245,-0.111,0.629,0.300,0.333,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,208,32793.126,32793.210,16,0.884,0.404,0.484,-0.700,0.685,0.062,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,216,33635.243,33635.305,8,0.825,1.360,1.373,-0.904,0.312,0.375,0.333,1,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,219,33635.389,33635.588,21,0.782,1.226,1.279,-0.701,0.213,0.333,0.714,1,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,222,34388.871,34388.969,9,0.963,1.174,1.474,-0.019,0.552,0.111,1.000,1,"interleaved-2nd-cluster(sil=0.55,min=0.11,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,230,35304.590,35304.616,11,0.843,0.218,0.224,-0.264,0.437,0.091,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,231,35304.782,35304.800,8,0.826,0.162,0.170,0.082,0.256,0.500,0.250,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,237,36356.175,36356.311,20,0.816,0.657,0.662,-0.572,0.481,0.300,0.833,0,"interleaved-2nd-cluster(sil=0.48,min=0.30,il=0.83);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,238,36356.425,36356.699,39,0.874,0.762,1.528,0.213,0.443,0.205,0.750,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,239,36356.729,36356.823,10,0.931,0.578,0.677,-0.568,0.282,0.500,0.600,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,243,36361.169,36361.447,31,0.849,0.795,1.056,-0.333,0.590,0.258,0.750,0,"interleaved-2nd-cluster(sil=0.59,min=0.26,il=0.75);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,244,36361.479,36361.596,13,0.858,0.498,0.601,-0.536,0.379,0.385,0.600,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,245,36361.636,36361.790,16,0.911,0.347,0.392,-0.309,0.700,0.062,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,249,36734.641,36734.909,36,0.912,0.648,1.126,-0.245,0.477,0.222,0.625,0,"interleaved-2nd-cluster(sil=0.48,min=0.22,il=0.62)"
flona02-20250919T1647-1_pulses,line_site_2_3,254,38157.647,38157.734,9,0.837,1.240,1.338,-0.537,0.193,0.444,0.750,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,266,39549.999,39550.081,14,0.813,0.703,0.724,-0.101,0.517,0.286,0.750,0,"interleaved-2nd-cluster(sil=0.52,min=0.29,il=0.75)"
flona02-20250919T1647-1_pulses,line_site_2_3,273,42358.147,42358.427,55,0.726,0.765,0.941,-0.013,0.397,0.236,0.462,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,275,42358.511,42358.778,34,0.832,0.933,1.088,0.219,0.418,0.235,0.375,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,277,42359.231,42359.372,13,0.839,1.031,1.154,-0.732,0.478,0.231,1.000,0,"interleaved-2nd-cluster(sil=0.48,min=0.23,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,282,42375.659,42375.758,13,0.774,0.583,0.699,-0.782,0.532,0.077,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,286,42756.856,42757.074,35,0.840,1.043,1.072,-0.333,0.474,0.486,0.588,0,"interleaved-2nd-cluster(sil=0.47,min=0.49,il=0.59);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,287,42757.107,42757.353,31,0.838,0.605,1.242,-0.417,0.533,0.323,0.700,0,"interleaved-2nd-cluster(sil=0.53,min=0.32,il=0.70);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,288,42757.412,42757.591,16,0.770,1.087,1.350,-0.873,0.383,0.438,0.714,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,303,43664.211,43664.270,9,0.200,1.128,1.167,-0.637,0.345,0.333,1.000,1,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,312,43671.158,43671.487,27,0.897,0.524,0.613,-0.238,0.389,0.296,0.625,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,322,45732.262,45732.311,8,0.898,1.077,1.290,-0.178,0.560,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.56,min=0.12,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,326,46471.436,46472.042,71,0.901,0.819,1.217,0.023,0.410,0.197,0.786,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,327,46472.068,46472.289,17,0.631,0.632,0.698,-0.570,0.577,0.235,1.000,0,"interleaved-2nd-cluster(sil=0.58,min=0.24,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,333,46472.735,46472.964,16,0.868,0.714,0.936,-0.867,0.642,0.062,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,340,46501.149,46501.274,9,0.700,0.559,0.568,-0.659,0.505,0.111,1.000,0,"interleaved-2nd-cluster(sil=0.51,min=0.11,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,341,46501.310,46501.736,35,0.762,0.668,0.724,-0.172,0.590,0.057,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,346,46502.123,46502.274,12,0.792,0.984,1.015,-0.498,0.691,0.167,1.000,0,"interleaved-2nd-cluster(sil=0.69,min=0.17,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,351,46945.891,46946.301,68,0.886,0.960,1.084,-0.046,0.622,0.118,0.750,0,"interleaved-2nd-cluster(sil=0.62,min=0.12,il=0.75);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,355,47175.969,47176.110,24,0.813,0.752,1.058,-0.755,0.549,0.125,0.667,0,"interleaved-2nd-cluster(sil=0.55,min=0.12,il=0.67);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,357,47225.879,47226.199,47,0.817,1.051,1.101,-0.220,0.656,0.128,0.667,0,"interleaved-2nd-cluster(sil=0.66,min=0.13,il=0.67)"
flona02-20250919T1647-1_pulses,line_site_2_3,359,47706.833,47707.067,45,0.783,1.157,1.287,-0.242,0.742,0.067,0.667,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,360,47707.098,47707.199,10,0.845,1.071,1.260,-0.487,0.551,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.55,min=0.10,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,361,47747.738,47747.912,21,0.804,0.731,0.897,-0.693,0.585,0.095,1.000,0,"interleaved-2nd-cluster(sil=0.59,min=0.10,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,363,48246.556,48246.864,48,0.849,0.543,0.738,0.012,0.591,0.083,0.750,0,"interleaved-2nd-cluster(sil=0.59,min=0.08,il=0.75)"
flona02-20250919T1647-1_pulses,line_site_2_3,364,48370.618,48370.690,17,0.715,0.894,1.182,-0.562,0.289,0.471,0.375,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,365,48370.888,48370.975,13,0.819,0.894,1.108,-0.281,0.304,0.385,0.600,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,372,48963.179,48963.440,52,0.782,0.790,1.003,-0.461,0.595,0.077,0.500,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,374,49169.862,49170.078,43,0.798,1.050,1.489,-0.226,0.687,0.093,0.750,0,"interleaved-2nd-cluster(sil=0.69,min=0.09,il=0.75)"
flona02-20250919T1647-1_pulses,line_site_2_3,375,50398.690,50399.002,41,0.822,0.946,1.043,-0.115,0.410,0.244,0.400,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,377,50399.097,50399.224,11,0.200,0.152,0.152,-0.194,0.635,0.182,1.000,0,"interleaved-2nd-cluster(sil=0.63,min=0.18,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,383,50727.486,50727.680,34,0.880,0.758,1.250,-0.034,0.661,0.059,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,384,50727.706,50727.781,9,0.852,0.522,0.524,-0.519,0.543,0.111,1.000,0,"interleaved-2nd-cluster(sil=0.54,min=0.11,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,388,52258.201,52258.225,9,0.796,0.925,1.060,-0.353,0.748,0.222,0.500,0,"interleaved-2nd-cluster(sil=0.75,min=0.22,il=0.50);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,389,52318.049,52318.276,44,0.833,0.626,0.755,-0.269,0.618,0.068,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,390,52318.302,52318.656,40,0.817,0.897,1.404,-0.228,0.481,0.450,0.111,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,391,52318.690,52318.856,16,0.816,0.822,1.327,-0.437,0.545,0.188,1.000,0,"interleaved-2nd-cluster(sil=0.55,min=0.19,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,392,52318.893,52318.981,11,0.876,0.691,0.962,-0.324,0.509,0.182,1.000,0,"interleaved-2nd-cluster(sil=0.51,min=0.18,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,399,52330.272,52330.321,8,0.805,0.854,0.880,-0.631,0.536,0.250,1.000,0,"interleaved-2nd-cluster(sil=0.54,min=0.25,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,413,53518.043,53518.232,33,0.809,1.032,1.192,-0.239,0.669,0.121,0.750,0,"interleaved-2nd-cluster(sil=0.67,min=0.12,il=0.75);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,415,53550.191,53550.497,29,0.898,0.902,1.242,-0.459,0.656,0.034,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,418,54917.340,54917.397,10,0.834,0.546,0.563,-0.102,0.606,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.61,min=0.10,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,421,55522.727,55523.107,65,0.874,0.633,0.877,-0.058,0.704,0.108,0.143,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,423,56188.124,56188.338,17,0.718,0.776,0.823,-0.719,0.695,0.118,1.000,0,"interleaved-2nd-cluster(sil=0.69,min=0.12,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,424,56188.466,56188.636,22,0.788,0.968,1.018,-0.266,0.631,0.136,0.667,0,"interleaved-2nd-cluster(sil=0.63,min=0.14,il=0.67);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,429,56491.861,56491.910,8,0.827,1.274,1.300,-0.810,0.572,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.57,min=0.12,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,434,56638.141,56638.193,10,0.653,1.181,1.377,-0.599,0.475,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.48,min=0.10,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,435,56939.126,56939.381,49,0.832,1.117,1.250,-0.126,0.618,0.082,1.000,1,"interleaved-2nd-cluster(sil=0.62,min=0.08,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,437,56940.600,56940.745,19,0.703,0.896,1.132,-0.372,0.672,0.105,1.000,1,"interleaved-2nd-cluster(sil=0.67,min=0.11,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,438,56940.809,56940.973,13,0.732,0.375,0.378,-0.692,0.557,0.231,1.000,1,"interleaved-2nd-cluster(sil=0.56,min=0.23,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,441,57026.273,57026.599,40,0.876,0.856,1.061,-0.171,0.766,0.075,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,442,57026.627,57026.833,14,0.696,0.736,0.775,-0.596,0.714,0.143,1.000,0,"interleaved-2nd-cluster(sil=0.71,min=0.14,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,443,57026.907,57027.055,11,0.812,1.356,1.441,-0.376,0.603,0.091,1.000,0,"interleaved-2nd-cluster(sil=0.60,min=0.09,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,444,57820.373,57820.728,50,0.881,0.884,1.529,-0.087,0.644,0.060,0.667,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,446,58388.624,58388.666,15,0.200,0.618,0.671,-0.285,0.915,0.133,0.500,0,"interleaved-2nd-cluster(sil=0.92,min=0.13,il=0.50);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,450,59317.815,59317.892,8,0.692,0.594,0.618,-0.812,0.341,0.375,0.667,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,455,63922.288,63922.379,14,0.864,1.087,1.129,-0.630,0.723,0.143,1.000,0,"interleaved-2nd-cluster(sil=0.72,min=0.14,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,460,64354.511,64354.657,20,0.775,1.023,1.154,-0.555,0.625,0.200,0.750,0,"interleaved-2nd-cluster(sil=0.63,min=0.20,il=0.75)"
flona02-20250919T1647-1_pulses,line_site_2_3,467,65495.181,65495.411,38,0.813,0.621,0.900,-0.471,0.672,0.105,0.750,0,"interleaved-2nd-cluster(sil=0.67,min=0.11,il=0.75)"
flona02-20250919T1647-1_pulses,line_site_2_3,468,65509.296,65509.405,14,0.884,0.944,1.048,-0.319,0.614,0.071,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,470,65509.958,65510.075,14,0.731,0.871,1.085,-0.592,0.514,0.071,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,471,66388.494,66388.666,35,0.822,0.827,1.085,-0.295,0.626,0.086,0.667,0,"interleaved-2nd-cluster(sil=0.63,min=0.09,il=0.67)"
flona02-20250919T1647-1_pulses,line_site_2_3,472,66694.619,66695.043,41,0.867,0.938,1.042,-0.165,0.751,0.073,1.000,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,474,66894.625,66894.807,32,0.828,0.944,1.045,-0.382,0.686,0.125,0.750,0,"interleaved-2nd-cluster(sil=0.69,min=0.12,il=0.75)"
flona02-20250919T1647-1_pulses,line_site_2_3,479,68361.311,68361.853,63,0.833,0.977,1.246,0.011,0.656,0.111,0.857,0,"interleaved-2nd-cluster(sil=0.66,min=0.11,il=0.86);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,484,68362.351,68362.692,37,0.759,0.913,1.057,-0.501,0.739,0.135,1.000,0,"interleaved-2nd-cluster(sil=0.74,min=0.14,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,488,68757.841,68757.896,11,0.790,1.348,1.438,-0.581,0.616,0.091,1.000,0,"interleaved-2nd-cluster(sil=0.62,min=0.09,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,493,70135.496,70135.735,19,0.810,0.861,0.981,-0.718,0.760,0.105,1.000,0,"interleaved-2nd-cluster(sil=0.76,min=0.11,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,496,70135.996,70136.130,10,0.769,0.936,0.980,-0.911,0.222,0.500,0.600,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,506,71501.987,71502.170,25,0.803,1.079,1.267,-0.282,0.544,0.120,1.000,0,"interleaved-2nd-cluster(sil=0.54,min=0.12,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,507,71757.311,71757.368,11,0.672,1.449,1.454,-0.813,0.727,0.091,1.000,0,"interleaved-2nd-cluster(sil=0.73,min=0.09,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,511,75181.016,75181.042,8,0.200,0.789,0.851,-0.138,0.522,0.250,0.500,0,"interleaved-2nd-cluster(sil=0.52,min=0.25,il=0.50)"
flona02-20250919T1647-1_pulses,line_site_2_3,519,78698.275,78698.446,21,0.877,1.152,1.434,-0.581,0.545,0.143,1.000,0,"interleaved-2nd-cluster(sil=0.54,min=0.14,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,520,86001.042,86001.274,31,0.779,0.727,0.751,-0.290,0.394,0.419,0.538,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,526,93332.026,93332.107,18,0.848,0.708,0.819,-0.416,0.540,0.222,0.500,0,"interleaved-2nd-cluster(sil=0.54,min=0.22,il=0.50);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,529,93355.369,93355.469,8,0.200,1.032,1.154,-0.492,0.798,0.375,1.000,0,"interleaved-2nd-cluster(sil=0.80,min=0.38,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,533,94281.725,94281.876,19,0.796,0.742,1.124,-0.497,0.598,0.158,1.000,0,"interleaved-2nd-cluster(sil=0.60,min=0.16,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,534,95479.518,95479.766,35,0.819,1.218,1.265,-0.172,0.562,0.286,0.800,1,"interleaved-2nd-cluster(sil=0.56,min=0.29,il=0.80)"
flona02-20250919T1647-1_pulses,line_site_2_3,548,114146.298,114146.350,9,0.882,1.222,1.245,-0.034,0.543,0.444,0.250,1,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,550,114146.463,114147.944,262,0.836,0.817,1.420,0.263,0.415,0.179,0.277,1,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,551,114147.981,114148.057,14,0.851,0.880,0.963,-0.463,0.213,0.500,0.714,1,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,554,114148.326,114148.486,11,0.730,0.329,0.370,-0.780,0.284,0.455,0.800,0,overlapping-volley
flona02-20250919T1647-1_pulses,line_site_2_3,567,117222.819,117222.911,9,0.951,1.158,1.287,-0.727,0.496,0.333,0.667,1,"interleaved-2nd-cluster(sil=0.50,min=0.33,il=0.67);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,571,120803.387,120803.436,10,0.762,0.840,0.845,-0.734,0.921,0.200,0.500,0,"interleaved-2nd-cluster(sil=0.92,min=0.20,il=0.50)"
flona02-20250919T1647-1_pulses,line_site_2_3,572,120871.083,120871.130,12,0.755,0.856,0.923,-0.442,0.605,0.250,0.667,0,"interleaved-2nd-cluster(sil=0.61,min=0.25,il=0.67)"
flona02-20250919T1647-1_pulses,line_site_2_3,577,122537.707,122537.825,14,0.954,0.898,1.129,-0.445,0.459,0.286,1.000,0,"interleaved-2nd-cluster(sil=0.46,min=0.29,il=1.00);overlapping-volley"
flona02-20250919T1647-1_pulses,line_site_2_3,591,130887.758,130887.809,10,0.674,1.373,1.412,-0.578,0.710,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.71,min=0.10,il=1.00)"
flona02-20250919T1647-1_pulses,line_site_2_3,597,131393.566,131393.596,10,0.781,0.808,0.810,-0.331,0.496,0.200,0.500,0,"interleaved-2nd-cluster(sil=0.50,min=0.20,il=0.50)"
